Spring,2016,ODONNELL R.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,126,196,0.64,14.99,4.74,4.66,4.73,4.45,4.73,4.71,4.73,4.75,4.65
Spring,2016,HAEUPLER B.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,126,196,0.64,15.29,4.65,4.44,4.49,4.34,4.58,4.5,4.69,4.46,4.57
Spring,2016,CHRISTOS KAPOUTSIS,CS,15251,GRT THERTCL IDEAS CS,W,Lect,8,11,0.73,15.75,4.5,4.63,4.63,4.63,4.5,4.75,4.88,4.75,4.5
Fall,2016,GURUSWAMI V.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,60,101,0.59,17.1,4.42,4.27,4.35,4.1,4.5,4.2,4.5,4.05,4.38
Fall,2016,ADA A.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,60,101,0.59,17.38,4.8,4.6,4.65,4.65,4.75,4.67,4.8,4.72,4.52
Spring,2015,ODONNELL R.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,106,170,0.62,16.63,4.67,4.49,4.48,4.19,4.67,4.49,4.75,4.58,4.34
Spring,2015,ADA A.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,106,170,0.62,16.61,4.65,4.49,4.46,4.2,4.68,4.41,4.73,4.48,4.34
Spring,2015,CHRISTOS KAPOUTSIS,CS,15251,GRT THERTCL IDEAS CS,2,Lect,21,28,0.75,15.52,4.75,4.65,4.6,4.1,4.65,4.55,4.75,4.65,4.6
Fall,2015,PROCACCIA A.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,87,110,0.79,16.93,4.61,4.47,4.44,4.31,4.68,4.51,4.75,4.49,4.47
Fall,2015,ADA A.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,87,110,0.79,17.07,4.82,4.75,4.75,4.65,4.74,4.78,4.85,4.82,4.62
Spring,2014,SLEATOR D.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,72,113,0.64,18.04,4.1,3.9,3.97,3.66,4.19,3.92,4.32,3.71,3.99
Spring,2014,SUTNER K.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,72,113,0.64,18.34,4.39,4.13,4.2,3.87,4.51,4.31,4.41,4.24,4.13
Spring,2014,CHRISTOS KAPOUTSIS,CS,15251,GRT THERTCL IDEAS CS,2,Lect,37,41,0.90,16.54,4.43,4.38,4.28,3.81,4.51,4.49,4.81,4.57,4.16
Fall,2014,ADAMCHIK V.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,83,144,0.58,17.12,3.7,3.78,3.73,3.05,3.89,3.67,3.89,3.52,3.52
Fall,2014,GURUSWAMI V.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,83,144,0.58,17.04,3.88,3.86,3.91,3.22,3.95,3.72,4.12,3.68,3.56
Spring,2013,RUDICH S.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,101,155,0.65,19.82,3.36,2.89,2.93,2.74,3.28,2.29,3.88,2.42,3.67
Spring,2013,VON AHN ARELLANO L.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,101,155,0.65,19.96,3.7,4.28,4.21,3.4,4.26,4.42,3.92,4.29,4.14
Spring,2013,ODONNELL R.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,101,155,0.65,20.06,4.83,4.61,4.54,4.56,4.73,4.78,4.74,4.82,4.34
Fall,2013,ADAMCHIK V.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,81,108,0.75,16.94,3.93,4.01,3.99,3.51,4.12,3.88,4.23,3.94,4.11
Fall,2013,PROCACCIA A.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,81,108,0.75,16.89,4.58,4.43,4.42,4.22,4.51,4.52,4.68,4.58,4.37
Spring,2012,SLEATOR D.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,105,188,0.56,13.1,3.54,3.09,3.01,2.84,3.42,2.73,3.71,2.68,3.52
Spring,2012,ODONNELL R.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,105,188,0.56,13.11,4.11,4.06,4.08,3.63,4.25,4.27,4.19,4.26,3.77
Fall,2012,ADAMCHIK V.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,51,93,0.55,13.29,3.9,3.67,3.75,2.94,3.88,3.43,3.84,3.43,3.61
Fall,2012,GURUSWAMI V.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,51,93,0.55,13.25,4.29,3.98,4,3.63,4.12,4.1,4.31,4.1,3.67
Fall,2012,YONINA COOPER,CS,15251,GRT THERTCL IDEAS CS,2,Lect,11,18,0.61,12.91,4.64,4.73,4.45,4.64,4.55,4.18,4.64,4.36,4.36
Fall,2011,GUPTA A.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,40,77,0.52,12.88,4.52,4.58,4.52,4.13,4.55,4.43,4.64,4.43,4.25
Fall,2011,GURUSWAMI V.,CS,15251,GRT THERTCL IDEAS CS,1,Lect,40,77,0.52,12.88,3.82,3.93,3.93,3.56,4.03,3.72,4.36,3.52,4.05
Fall,2011,YONINA COOPER,CS,15251,GRT THERTCL IDEAS CS,2,Lect,10,16,0.63,12.5,3.5,3.4,3.5,2.9,3.1,2.5,4.2,2.9,3.2
Spring,2016,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,8,12,0.67,11.88,4.75,4.5,4.5,4.38,4.5,4.25,5,4.75,4.5
Spring,2016,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,B,Lect,5,8,0.63,7.4,3.8,4.2,4,3.2,4,3.4,4.6,3.8,4
Spring,2016,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,C,Lect,8,9,0.89,8.38,4.5,4.88,4.88,3.88,4.75,4.75,4.88,4.88,4.5
Spring,2016,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,D,Lect,6,8,0.75,11,4,4.67,4.33,4.17,4.5,4.67,4.5,4.5,4
Spring,2016,THIERRY SANS,CS,15437,WEB APPLCTN DEVLPMNT,W,Lect,12,15,0.80,14.42,3.75,4.08,4.25,3.5,4.17,3.92,3.42,3.58,3.83
Fall,2016,SUNSHINE J.,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,5,7,0.71,12.8,3.8,4,4.2,4,4,3.8,4,4,4.2
Fall,2016,GARROD C.,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,5,7,0.71,12.2,4.8,4.8,4.8,4.8,5,4.8,4.8,4.8,5
Fall,2016,SUNSHINE J.,CS,15437,WEB APPLCTN DEVLPMNT,B,Lect,4,5,0.80,10.25,4.25,4.5,4.25,4.75,4.75,4.5,5,4.25,4.5
Fall,2016,GARROD C.,CS,15437,WEB APPLCTN DEVLPMNT,B,Lect,4,5,0.80,10.25,4.75,5,4.5,4.75,4.5,4.5,5,4.75,4.5
Fall,2016,SUNSHINE J.,CS,15437,WEB APPLCTN DEVLPMNT,C,Lect,1,6,0.17,11,5,5,5,5,5,4,4,5,5
Fall,2016,GARROD C.,CS,15437,WEB APPLCTN DEVLPMNT,C,Lect,1,6,0.17,11,5,5,5,5,5,5,5,5,5
Fall,2016,SUNSHINE J.,CS,15437,WEB APPLCTN DEVLPMNT,D,Lect,3,4,0.75,11,4.67,4.33,4.67,4.67,4.33,5,5,5,5
Fall,2016,GARROD C.,CS,15437,WEB APPLCTN DEVLPMNT,D,Lect,3,4,0.75,11,5,4.67,5,5,5,5,5,5,5
Fall,2016,SUNSHINE J.,CS,15437,WEB APPLCTN DEVLPMNT,F,Lect,1,2,0.50,11,4,4,4,3,4,4,4,4,3
Fall,2016,GARROD C.,CS,15437,WEB APPLCTN DEVLPMNT,F,Lect,1,2,0.50,11,4,4,4,3,4,4,4,4,4
Spring,2015,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,32,45,0.71,10.53,4.47,4.47,4.44,4.25,4.53,4.38,4.53,4.38,4.5
Fall,2015,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,11,15,0.73,11.27,4.73,4.2,4.45,4.18,4.45,4.45,4.73,4.73,4.55
Fall,2015,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,B,Lect,6,9,0.67,11.6,5,4.5,4.5,4.5,4.67,4.67,4.33,4.33,4.33
Fall,2015,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,C,Lect,3,5,0.60,14,4.33,4,4.67,3.67,3.67,4,4.67,4.33,4
Fall,2015,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,D,Lect,5,6,0.83,14.2,4.4,4.4,4.4,4.4,4.4,4.2,4.6,4.2,4.2
Spring,2014,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,13,22,0.59,8.23,4.54,3.85,4.08,3.77,4.23,4.23,4.62,4.15,3.85
Spring,2014,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,B,Lect,18,20,0.90,8.5,4.67,4.39,4.44,3.94,4.5,4.56,4.67,4.17,4.17
Fall,2014,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,9,21,0.43,14.13,4.33,4.22,4.44,4.22,4.56,4.33,4.67,4.44,4.44
Fall,2014,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,B,Lect,14,24,0.58,13.43,4.69,4.36,4.43,4.29,4.64,4.29,4.36,4.43,4.5
Fall,2014,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,C,Lect,9,19,0.47,14.22,4.89,4.78,4.78,4.44,4.89,4.78,4.78,4.78,4.78
Fall,2014,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,D,Lect,6,15,0.40,13.6,4.5,4.5,4.5,4,4.5,4.5,4.33,4.5,4.5
Fall,2014,THIERRY SANS,CS,15437,WEB APPLCTN DEVLPMNT,W,Lect,13,16,0.81,14.92,4.77,4.69,4.62,4.54,4.77,4.54,4.62,4.62,4.62
Spring,2013,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,22,35,0.63,7.73,4.5,4.55,4.73,4.45,4.59,4.55,4.73,4.59,4.36
Fall,2013,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,7,10,0.70,9.71,5,4.86,4.86,4.71,4.71,4.86,4.86,4.86,4.86
Fall,2013,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,B,Lect,8,10,0.80,10.25,4.88,4.75,4.75,4.75,4.88,4.75,5,4.75,4.75
Fall,2013,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,C,Lect,7,16,0.44,11.43,4.57,4.71,4.43,4.29,4.43,4.57,4.86,4.57,4.71
Fall,2013,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,D,Lect,6,14,0.43,12.17,5,5,5,4.67,4.67,5,4.83,5,4.83
Spring,2012,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,25,36,0.69,7.04,4.6,4.76,4.72,4.12,4.56,4.56,4.92,4.64,4.4
Fall,2012,CHARLES GARROD,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,17,27,0.63,8.53,4.18,4.29,4.12,4.12,3.94,4.06,4.47,4.29,3.69
Summer,2011,THIERRY SANS,CS,15437,WEB APPLCTN DEVLPMNT,S,Lect,7,7,1.00,11.43,4.14,3.71,4.43,3.71,4.57,3.71,4.29,4,4.14
Spring,2011,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,26,47,0.55,6.5,4.15,4.42,4.31,4,4.31,4.27,4.42,4.08,4.04
Fall,2011,ANTHONY TOMASIC,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,21,42,0.50,8.57,3.57,3.52,3.67,3.05,3.8,3.52,4.05,3.38,3.14
Fall,2011,THIERRY SANS,CS,15437,WEB APPLCTN DEVLPMNT,W,Lect,9,12,0.75,10.63,4.44,4.33,4.33,3.89,4.33,4.44,4.67,4.44,4.44
Spring,2010,JEFFREY EPPINGER,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,35,54,0.65,6.11,4.09,4.26,4.17,3.86,4.29,4.14,4.43,4.11,3.94
Spring,2010,ANTHONY TOMASIC,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,35,54,0.65,6.04,3.6,3.6,3.6,3.36,3.6,3.56,4.12,3.48,3.68
Fall,2010,ANTHONY TOMASIC,CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,16,36,0.44,7.14,3.56,3.88,4.06,3.88,3.69,3.88,4.06,3.56,3.56
Summer,2016,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,Lect,18,37,0.49,20.44,4.56,4.39,4.5,3.72,4.56,4.33,4.83,4.28,4.72
Spring,2016,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,72,116,0.62,10.16,3.9,4.04,4.11,3.63,4.21,3.96,4.37,3.8,3.77
Fall,2016,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,77,144,0.53,11.3,3.92,3.93,3.83,3.43,3.93,3.63,4.38,3.66,3.59
Fall,2016,CARLEY L.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,77,144,0.53,11.38,3.92,3.7,3.7,3.49,3.76,3.37,4.34,3.43,3.63
Summer,2015,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,Lect,19,52,0.37,20.72,4.53,4.16,4.37,4.11,4.32,4.16,4.95,4.32,4.21
Spring,2015,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,49,83,0.59,11.02,4.35,4.45,4.37,3.78,4.54,4.13,4.71,4.06,4.24
Spring,2015,HOE J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,49,83,0.59,10.11,4.51,4.47,4.57,4.12,4.59,4.4,4.71,4.49,4.51
Fall,2015,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,111,146,0.76,11.42,3.96,4.01,4.14,3.48,4.14,3.68,4.42,3.59,3.76
Summer,2014,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,Lect,25,44,0.57,20.6,4.54,4.58,4.54,4.25,4.71,4.29,4.83,4.46,4.38
Spring,2014,LUO Y.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,50,98,0.51,10.59,3.51,3.45,3.45,3.2,3.63,3.1,3.84,2.98,3.29
Spring,2014,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,50,98,0.51,10.96,3.96,3.82,3.68,3.66,4.02,3.46,4.1,3.42,3.43
Fall,2014,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,87,167,0.52,11.02,4.3,4.33,4.19,3.69,4.45,4.04,4.52,4.09,4.2
Summer,2013,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,Lect,11,31,0.35,20.18,4.45,4.18,4.36,3.91,4.27,4.45,4.64,4.36,4.27
Spring,2013,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,45,103,0.44,12.16,4.2,4.14,4.02,3.64,4.23,3.93,4.41,3.88,3.88
Spring,2013,HOE J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,45,103,0.44,10.49,4.36,4.2,4.27,3.89,4.38,4.13,4.53,4.16,4.13
Fall,2013,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,102,160,0.64,11.15,3.97,4.13,3.98,3.58,4.08,3.83,4.43,3.76,3.89
Fall,2013,HOE J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,102,160,0.64,10.12,4.27,4.28,4.26,3.88,4.32,4.21,4.42,4.14,4.16
Summer,2012,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,Lect,20,40,0.50,12.35,4.1,4.1,4.2,3.7,4.6,4.15,4.6,4.05,3.9
Spring,2012,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,38,82,0.46,10.45,3.84,3.71,3.79,3.29,3.79,3.68,4.34,3.53,3.74
Spring,2012,HOE J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,38,82,0.46,9.03,4.09,4.11,4.03,3.8,4.23,4.11,4.29,4.14,4.03
Fall,2012,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,94,147,0.64,10.13,4.04,4.04,4.14,3.62,4.33,3.94,4.44,3.94,4.06
Fall,2012,HOE J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,94,147,0.64,9.18,4.34,4.22,4.2,3.94,4.32,4.21,4.5,4.11,4.22
Summer,2011,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,Lect,8,21,0.38,14,4.75,4.13,4.13,3.25,4.25,4.25,4.63,4.63,4.5
Spring,2011,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,43,72,0.60,9.71,4.16,4.28,4.37,3.81,4.49,4.14,4.7,3.98,4.07
Fall,2011,ZHU J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,100,174,0.57,9.77,4.54,4.23,4.34,4.27,4.57,4.52,4.7,4.43,4.27
Fall,2011,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,100,174,0.57,10.05,3.95,3.97,3.96,3.67,4.19,3.78,4.53,3.69,3.89
Fall,2011,HOE J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,100,174,0.57,9.58,4.35,4.15,4.12,3.83,4.28,4.12,4.49,3.98,4.02
Summer,2010,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,Lect,15,36,0.42,13.8,4.6,4.4,4.6,3.8,4.8,4.47,4.87,4.47,4.47
Spring,2010,ZHU J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,43,77,0.56,9.78,3.84,4.04,3.88,3.56,3.88,3.6,4.2,3.64,3.6
Spring,2010,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,43,77,0.56,10.21,4.07,4.21,4.19,3.69,4.36,3.98,4.45,3.9,3.98
Fall,2010,ZHU J.,ECE,18100,INTRO ELEC COMP ENG,1,Lect,68,140,0.49,9.88,4.43,4.28,4.27,4.03,4.61,4.33,4.82,4.27,4.45
Fall,2010,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,Lect,68,140,0.49,10.35,4.26,4.38,4.38,3.85,4.6,4.24,4.74,4.18,4.47
Summer,2016,BRIAN RAILING,ECE,18213,INTR CMPTR SYSTEMS,A,Lect,3,15,0.20,20.33,4.33,4,4.33,3.67,4.67,4.33,5,4.33,4.33
Spring,2016,GOLDSTEIN S.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,31,73,0.42,12.73,4.3,4.37,4.43,4,4.66,4.48,4.34,4.31,4.24
Spring,2016,FRANCHETTI F.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,31,73,0.42,12.48,4.27,4.13,4.03,3.77,4.33,4.1,4.5,4,4.2
Fall,2016,Bryant R.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,55,110,0.50,16.55,3.96,4.22,4.28,3.69,4.24,3.94,4.44,3.87,4.04
Fall,2016,GIBBONS P.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,55,110,0.50,16.59,3.77,3.88,3.88,3.46,3.87,3.6,4.13,3.61,3.79
Summer,2015,NATHANIEL FILARDO,ECE,18213,INTR CMPTR SYSTEMS,M,Lect,1,7,0.14,27,5,5,5,3,5,5,5,5,5
Spring,2015,GOLDSTEIN S.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,32,55,0.58,14.03,4.23,4.35,4.32,3.68,4.52,4.32,4.13,4.23,4.16
Spring,2015,FRANCHETTI F.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,32,55,0.58,13.7,3.65,3.29,3.29,3.16,3.35,3.16,4.03,3.03,3.52
Spring,2015,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,20,42,0.48,13.16,4.5,4.74,4.65,4.4,4.6,4.45,4.2,4.3,4.45
Fall,2015,Bryant R.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,59,114,0.52,14.45,3.98,4.14,4.12,3.63,4.29,3.88,4.37,3.85,4.08
Fall,2015,OHALLARON D.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,59,114,0.52,13.85,4.14,4.14,4.14,3.85,4.36,4.05,4.36,4.02,4.14
Summer,2014,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,M,Lect,5,14,0.36,18.2,4.8,4.4,4.8,4.6,4.6,4.8,4.6,4.8,4.8
Spring,2014,GOLDSTEIN S.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,61,101,0.60,16.57,4.42,4.42,4.52,4.36,4.62,4.52,4.52,4.45,4.44
Spring,2014,ROWE A.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,61,101,0.60,16.45,4.42,4.41,4.42,4.28,4.42,4.47,4.44,4.37,4.39
Spring,2014,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,30,54,0.56,16.03,4.43,4.28,4.31,3.93,4.52,4.03,4.07,4.1,4.4
Fall,2014,GANGER G.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,35,74,0.47,16.63,4.46,4.32,4.57,4.17,4.68,4.46,4.66,4.43,4.54
Fall,2014,OHALLARON D.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,35,74,0.47,15.94,4.42,4.32,4.5,4.06,4.59,4.32,4.58,4.3,4.42
Fall,2014,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,18,34,0.53,12.72,4.39,4.17,4.22,3.89,4.5,4.22,4.11,4.39,4.67
Summer,2013,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,M,Lect,6,17,0.35,15.33,3.83,4,4,3.67,4.17,4,3,4,4
Spring,2013,GOLDSTEIN S.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,34,80,0.43,14.97,4.18,4.35,4.38,3.94,4.53,4.41,4.56,4.35,4.5
Spring,2013,ROWE A.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,34,80,0.43,15,4.21,4.47,4.53,4.15,4.38,4.41,4.62,4.32,4.58
Spring,2013,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,20,25,0.80,18.32,4.4,4.35,4.4,4.3,4.5,4.4,4.35,4.4,4.75
Fall,2013,KESDEN G.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,50,84,0.60,15.71,4.32,4.28,4.28,4.1,4.35,4.25,4.23,4.25,4.47
Fall,2013,Bryant R.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,50,84,0.60,15.33,4.2,4.35,4.35,4.09,4.41,4.33,4.39,4.28,4.48
Fall,2013,OHALLARON D.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,50,84,0.60,15.4,4.27,4.43,4.43,4.16,4.43,4.45,4.45,4.34,4.48
Fall,2013,KESDEN G.,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,22,38,0.58,14.73,4.68,4.45,4.57,3.95,4.64,4.41,3.64,4.32,4.45
Fall,2013,Bryant R.,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,22,38,0.58,14.22,4,3.86,3.86,3.71,4,4,4,4,4
Fall,2013,OHALLARON D.,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,22,38,0.58,16.43,3.86,3.86,3.86,3.86,4.14,4,4,4,4
Summer,2012,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,M,Lect,3,4,0.75,14,4.67,5,4.67,4,4.67,4.67,5,4.67,4.67
Spring,2012,MOWRY T.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,73,122,0.60,12.23,4.1,4.25,4.26,3.85,4.26,4.23,4.37,4.15,4.33
Spring,2012,ROWE A.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,73,122,0.60,12.32,4.32,4.26,4.34,4.09,4.42,4.44,4.41,4.38,4.34
Fall,2012,GANGER G.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,55,86,0.64,12.25,4.45,4.45,4.49,4.15,4.53,4.49,4.45,4.36,4.58
Fall,2012,OHALLARON D.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,55,86,0.64,12.17,4.49,4.4,4.51,4.31,4.58,4.4,4.6,4.38,4.56
Fall,2012,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,33,47,0.70,12.22,4.36,4.42,4.39,4.21,4.61,4.52,4.09,4.42,4.58
Fall,2011,GANGER G.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,37,64,0.58,12.5,4.57,4.68,4.68,4.22,4.7,4.46,4.65,4.49,4.57
Fall,2011,OHALLARON D.,ECE,18213,INTR CMPTR SYSTEMS,1,Lect,37,64,0.58,12.54,4.61,4.64,4.69,4.36,4.69,4.58,4.72,4.5,4.53
Fall,2011,GREGORY KESDEN,ECE,18213,INTR CMPTR SYSTEMS,2,Lect,13,22,0.59,12.38,4.38,4.38,4.46,4.23,4.46,4.54,4.23,4.31,4.54
Spring,2016,WELDON J.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,36,84,0.43,8.83,4.22,4.19,4.36,3.81,4.11,4.08,4.42,3.97,3.81
Spring,2016,KELLY S.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,36,84,0.43,8.75,4.33,4.14,4.25,3.81,4.17,4.14,4.44,4.11,3.86
Fall,2016,BAIN J.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,88,93,0.95,10.2,4.59,4.22,4.16,4.1,4.15,3.82,4.77,4.08,3.6
Fall,2016,KELLY S.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,88,93,0.95,10.16,4.53,4.28,4.24,4.15,4.28,4.14,4.68,4.18,3.68
Spring,2015,PILEGGI L.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,29,72,0.40,9.03,3.93,4.17,4.07,3.83,3.97,3.76,4.31,3.86,3.66
Spring,2015,WELDON J.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,29,72,0.40,9,4.34,4.24,4.21,3.97,4.14,3.93,4.41,4.14,3.72
Fall,2015,MUKHERJEE T.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,31,83,0.37,12.03,4.55,4.4,4.23,3.94,4.5,4.35,4.48,4.26,4.29
Fall,2015,KELLY S.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,31,83,0.37,11.97,4.39,4.06,4.13,3.9,4.29,4.35,4.61,4.23,4.19
Spring,2014,PILEGGI L.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,34,73,0.47,9.86,3.69,3.69,3.65,3.54,3.62,3.54,3.8,3.5,3.65
Spring,2014,WELDON J.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,34,73,0.47,11.14,4.09,4.16,4.06,3.84,4.03,3.78,4.38,3.88,4.06
Spring,2014,KELLY S.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,34,73,0.47,10.67,4.52,4.33,4.27,4.18,4.39,4.27,4.58,4.33,4.18
Fall,2014,MUKHERJEE T.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,33,66,0.50,10.9,4.27,4.15,4.06,3.85,4.15,3.94,4.24,4,4.18
Fall,2014,KELLY S.,ECE,18220,ELETRONC DEVC ANL CR,1,Lect,33,66,0.50,10.8,4.7,4.59,4.55,4.42,4.55,4.61,4.73,4.61,4.41
